batch_id,bytes_offset
2181,8106084
2182,8110276
2183,8114159
2184,8117263
2185,8120860
2186,8125743
2187,8130267
2188,8133557
2189,8136986
2190,8140762
2191,8144108
2192,8147456
2193,8151000
2194,8154850
2195,8158592
2196,8161952
2197,8165253
2198,8168613
2199,8172044
2200,8175813
2201,8179303
2202,8182642
2203,8185899
2204,8189119
2205,8192354
2206,8195537
2207,8198770
2208,8202155
2209,8205331
2210,8208627
2211,8211966
2212,8215614
2213,8219622
2214,8222983
2215,8226436
2216,8230913
2217,8234451
2218,8237804
2219,8241308
2220,8245365
2221,8248678
2222,8251727
2223,8254879
2224,8258849
2225,8262755
2226,8266066
2227,8269847
2228,8273609
2229,8277513
2230,8281245
2231,8285203
2232,8289253
2233,8293104
2234,8296924
2235,8300310
2236,8304221
2237,8308005
2238,8311434
2239,8315098
2240,8318785
2241,8322193
2242,8325669
2243,8329151
2244,8332533
2245,8336060
2246,8339798
2247,8344053
2248,8347390
2249,8351287
2250,8355590
2251,8360817
2252,8363966
2253,8367298
2254,8370347
2255,8375153
2256,8378925
2257,8383715
2258,8389403
2259,8394452
2260,8398799
2261,8403216
2262,8407057
2263,8410991
2264,8414842
2265,8419015
2266,8423202
2267,8426827
2268,8430565
2269,8434200
2270,8437476
2271,8441085
2272,8444789
2273,8448085
2274,8451684
2275,8454764
2276,8458553
2277,8462197
2278,8465616
2279,8469290
2280,8472701
2281,8475838
2282,8479066
2283,8482674
2284,8486821
2285,8490389
2286,8493836
2287,8497185
2288,8500608
2289,8503936
2290,8507148
2291,8510765
2292,8514715
2293,8518722
2294,8522253
2295,8526020
2296,8529546
2297,8533113
2298,8536894
2299,8540595
2300,8544839
2301,8548827
2302,8553552
2303,8557539
2304,8561354
2305,8565354
2306,8569527
2307,8573466
2308,8577570
2309,8581177
2310,8584735
2311,8588340
2312,8592340
2313,8596355
2314,8600303
2315,8603944
2316,8607821
2317,8611872
2318,8615679
2319,8619682
2320,8624521
2321,8629414
2322,8634482
2323,8639298
2324,8644061
2325,8648970
2326,8653644
2327,8657442
2328,8661068
2329,8664766
2330,8668627
2331,8673092
2332,8676829
2333,8681161
2334,8685112
2335,8689660
2336,8693299
2337,8697305
2338,8701066
2339,8704847
2340,8708818
2341,8712712
2342,8716143
2343,8719794
2344,8723892
2345,8727751
2346,8731439
2347,8735588
2348,8740221
2349,8744625
2350,8749978
2351,8755066
2352,8759722
2353,8764019
2354,8768360
2355,8772911
2356,8777341
2357,8781331
2358,8785015
2359,8789114
2360,8793141
2361,8796919
2362,8800960
2363,8805839
2364,8810456
2365,8815093
2366,8819702
2367,8823985
2368,8828377
2369,8832520
2370,8835931
2371,8839298
2372,8842802
2373,8846158
2374,8849398
2375,8852831
2376,8856372
2377,8859989
2378,8863544
2379,8867128
2380,8870568
2381,8874176
2382,8877820
2383,8881648
2384,8885695
2385,8889312
2386,8892823
2387,8896298
2388,8899669
2389,8903408
2390,8907032
2391,8910400
2392,8913863
2393,8917634
2394,8921266
2395,8924751
2396,8928793
2397,8932011
2398,8935443
2399,8938653
2400,8941967
2401,8945460
2402,8948863
2403,8952055
2404,8955725
2405,8959051
2406,8962352
2407,8965800
2408,8968731
2409,8971824
2410,8975570
2411,8979040
2412,8982242
2413,8985630
2414,8988999
2415,8992492
2416,8997193
2417,9001454
2418,9004940
2419,9008512
2420,9012012
2421,9015945
2422,9019963
2423,9023644
2424,9027855
2425,9031405
2426,9035551
2427,9039519
2428,9043644
2429,9048624
2430,9052022
2431,9055633
2432,9059103
2433,9062745
2434,9066196
2435,9070524
2436,9075504
2437,9079070
2438,9082575
2439,9085937
2440,9089102
2441,9092487
2442,9095734
2443,9099164
2444,9103247
2445,9106466
2446,9110027
2447,9113628
2448,9117548
2449,9121885
2450,9126116
2451,9130128
2452,9134252
2453,9138293
2454,9142422
2455,9146891
2456,9151098
2457,9154621
2458,9157829
2459,9161530
2460,9165002
2461,9168777
2462,9172132
2463,9175631
2464,9179281
2465,9182855
2466,9187071
2467,9191079
2468,9195016
2469,9198954
2470,9202825
2471,9206589
2472,9210143
2473,9213754
2474,9217977
2475,9221382
2476,9225122
2477,9229254
2478,9233059
2479,9237227
2480,9240720
2481,9244081
2482,9247420
2483,9250581
2484,9254159
2485,9257514
2486,9260833
2487,9263962
2488,9267459
2489,9270746
2490,9274468
2491,9278123
2492,9281418
2493,9285429
2494,9288902
2495,9293095
2496,9297487
2497,9300973
2498,9304743
2499,9308960
2500,9314428
2501,9321393
2502,9327490
2503,9333248
2504,9339186
2505,9343355
2506,9347067
2507,9350823
2508,9355171
2509,9358907
2510,9362704
2511,9366982
2512,9370990
2513,9374921
2514,9378871
2515,9383021
2516,9387096
2517,9390903
2518,9394425
2519,9398012
2520,9401087
2521,9404589
2522,9409061
2523,9413054
2524,9418658
2525,9422993
2526,9427126
2527,9431032
2528,9436064
2529,9440309
2530,9445585
2531,9451446
2532,9457018
2533,9462702
2534,9468789
2535,9472668
2536,9476242
2537,9480680
2538,9484052
2539,9487721
2540,9491301
2541,9495028
2542,9498907
2543,9502576
2544,9506391
2545,9510451
2546,9514620
2547,9518470
2548,9522353
2549,9525852
2550,9529269
2551,9532888
2552,9538031
2553,9542174
2554,9546813
2555,9551194
2556,9554801
2557,9558425
2558,9562564
2559,9566071
2560,9569769
2561,9573758
2562,9578010
2563,9582011
2564,9585567
2565,9589019
2566,9592250
2567,9595836
2568,9599116
2569,9602378
2570,9605756
2571,9609030
2572,9612978
2573,9616266
2574,9620116
2575,9624494
2576,9628284
2577,9631364
2578,9634503
2579,9638328
2580,9641766
2581,9646099
2582,9650408
2583,9654828
2584,9659125
2585,9663526
2586,9667999
2587,9671946
2588,9676335
2589,9680783
2590,9685517
2591,9690033
2592,9694268
2593,9698597
2594,9703120
2595,9707642
2596,9711788
2597,9715866
2598,9720814
2599,9724496
2600,9728453
2601,9731763
2602,9735040
2603,9738641
2604,9742510
2605,9746468
2606,9750294
2607,9753908
2608,9757870
2609,9761850
2610,9766179
2611,9770678
2612,9773900
2613,9777054
2614,9780334
2615,9783879
2616,9787121
2617,9790453
2618,9794427
2619,9799723
2620,9803124
2621,9807722
2622,9812343
2623,9816805
2624,9820511
2625,9824540
2626,9829066
2627,9833142
2628,9836298
2629,9839993
2630,9843201
2631,9846363
2632,9850005
2633,9853311
2634,9856761
2635,9860546
2636,9864187
2637,9867355
2638,9871839
2639,9876222
2640,9880885
2641,9884965
2642,9888786
2643,9892415
2644,9895480
2645,9899814
2646,9903322
2647,9907819
2648,9912011
2649,9915683
2650,9919640
2651,9923873
2652,9928234
2653,9932033
2654,9935225
2655,9938956
2656,9942229
2657,9945578
2658,9948933
2659,9952766
2660,9956420
2661,9960365
2662,9964340
2663,9967801
2664,9971777
2665,9975643
2666,9979406
2667,9983203
2668,9987409
2669,9991651
2670,9995316
2671,9999101
2672,10002578
2673,10006311
2674,10010223
2675,10014024
2676,10017942
2677,10021930
2678,10025237
2679,10029226
2680,10033923
2681,10038530
2682,10042619
2683,10047216
2684,10051191
2685,10054776
2686,10058580
2687,10061936
2688,10065716
2689,10069371
2690,10073144
2691,10076462
2692,10080280
2693,10083741
2694,10087142
2695,10090634
2696,10094332
2697,10098114
2698,10101855
2699,10105679
2700,10109585
2701,10113466
2702,10117153
2703,10121075
2704,10124802
2705,10128692
2706,10132612
2707,10136732
2708,10140791
2709,10144906
2710,10149968
2711,10155700
2712,10160526
2713,10164213
2714,10168787
2715,10173489
2716,10177798
2717,10182233
2718,10186513
2719,10191040
2720,10195088
2721,10199427
2722,10203794
2723,10208009
2724,10212015
2725,10216374
2726,10220553
2727,10224611
2728,10228900
2729,10233268
2730,10237573
2731,10241900
2732,10246315
2733,10251147
2734,10256076
2735,10260731
2736,10265265
2737,10269566
2738,10273793
2739,10278487
2740,10282426
2741,10286250
2742,10290311
2743,10293847
2744,10297825
2745,10301756
2746,10305701
2747,10308883
2748,10312142
2749,10315962
2750,10319795
2751,10324128
2752,10327842
2753,10331700
2754,10335370
2755,10339148
2756,10342219
2757,10345888
2758,10349525
2759,10353484
2760,10357544
2761,10362277
2762,10367523
2763,10372614
2764,10376522
2765,10380839
2766,10384599
2767,10388523
2768,10392300
2769,10396080
2770,10399670
2771,10402894
2772,10406808
2773,10411063
2774,10414875
2775,10419212
2776,10423543
2777,10427606
2778,10430948
2779,10434648
2780,10438270
2781,10442447
2782,10446148
2783,10449181
2784,10453076
2785,10457285
2786,10460974
2787,10464523
2788,10468011
2789,10471266
2790,10474753
2791,10478112
2792,10481322
2793,10485641
2794,10489745
2795,10493125
2796,10496389
2797,10500183
2798,10503735
2799,10506761
2800,10510377
2801,10513834
2802,10519244
2803,10523437
2804,10527708
2805,10532008
2806,10535462
2807,10539165
2808,10542712
2809,10546195
2810,10549657
2811,10553690
2812,10557969
2813,10561588
2814,10564759
2815,10567657
2816,10570583
2817,10573705
2818,10577098
2819,10580156
2820,10582920
2821,10585910
2822,10589313
2823,10593095
2824,10596729
2825,10600001
2826,10603259
2827,10606272
2828,10609758
2829,10614353
2830,10617530
2831,10621022
2832,10623993
2833,10627130
2834,10630402
2835,10633547
2836,10637140
2837,10640740
2838,10644157
2839,10647597
2840,10650832
2841,10653927
2842,10657833
2843,10662394
2844,10665388
2845,10668679
2846,10672595
2847,10676606
2848,10679752
2849,10682819
2850,10685688
2851,10688986
2852,10692290
2853,10695397
2854,10698448
2855,10701573
2856,10705127
2857,10707996
2858,10711160
2859,10714234
2860,10717551
2861,10720669
2862,10723813
2863,10726945
2864,10730004
2865,10733316
2866,10736430
2867,10739408
2868,10742329
2869,10745608
2870,10748823
2871,10751844
2872,10754857
2873,10758044
2874,10761639
2875,10765565
2876,10768894
2877,10772208
2878,10775261
2879,10778334
2880,10781480
2881,10784425
2882,10787116
2883,10789868
2884,10792640
2885,10795437
2886,10798736
2887,10801404
2888,10803907
2889,10806645
2890,10809802
2891,10813010
2892,10816516
2893,10819795
2894,10823175
2895,10827096
2896,10830250
2897,10833442
2898,10836967
2899,10840336
2900,10844223
2901,10847576
2902,10850917
2903,10854279
2904,10857948
2905,10861921
2906,10865338
2907,10868787
2908,10872592
2909,10876263
2910,10880242
2911,10883867
2912,10887452
2913,10891169
2914,10894565
2915,10898165
2916,10901812
2917,10905506
2918,10909083
2919,10912557
2920,10916116
2921,10919718
2922,10923837
2923,10927699
2924,10931086
2925,10934625
2926,10938087
2927,10941610
2928,10945210
2929,10949398
2930,10953065
2931,10956918
2932,10961263
2933,10965591
2934,10969364
2935,10973395
2936,10977971
2937,10982107
2938,10986369
2939,10990662
2940,10994674
2941,10999082
2942,11003219
2943,11006593
2944,11011189
2945,11014914
2946,11018868
2947,11022407
2948,11025877
2949,11029971
2950,11033327
2951,11036949
2952,11040426
2953,11044182
2954,11048002
2955,11051410
2956,11054857
2957,11058180
2958,11061540
2959,11064727
2960,11068636
2961,11072061
2962,11075505
2963,11078873
2964,11082157
2965,11085640
2966,11089091
2967,11092555
2968,11096747
2969,11100609
2970,11104995
2971,11108834
2972,11112249
2973,11115634
2974,11118911
2975,11122248
2976,11126352
2977,11130490
2978,11134395
2979,11137715
2980,11141333
2981,11145156
2982,11149218
2983,11154001
2984,11157925
2985,11161714
2986,11165365
2987,11169583
2988,11173229
2989,11177445
2990,11181490
2991,11185689
2992,11190218
2993,11193658
2994,11196891
2995,11200831
2996,11204184
2997,11207918
2998,11211590
2999,11215348
3000,11219293
3001,11223161
3002,11226561
3003,11229967
3004,11233505
3005,11237464
3006,11241150
3007,11245322
3008,11249460
3009,11252828
3010,11256457
3011,11260043
3012,11263704
3013,11267155
3014,11270867
3015,11274585
3016,11278341
3017,11282112
3018,11285729
3019,11289526
3020,11293356
3021,11297353
3022,11301212
3023,11305308
3024,11309084
3025,11313317
3026,11317250
3027,11320698
3028,11324445
3029,11328740
3030,11331985
3031,11335442
3032,11339088
3033,11342740
3034,11346223
3035,11349209
3036,11352845
3037,11356589
3038,11360476
3039,11363866
3040,11367715
3041,11372400
3042,11376444
3043,11380424
3044,11384839
3045,11388783
3046,11393119
3047,11397705
3048,11402230
3049,11405990
3050,11410025
3051,11413597
3052,11417398
3053,11421246
3054,11424909
3055,11428633
3056,11432774
3057,11436264
3058,11440147
3059,11444252
3060,11449362
3061,11453370
3062,11456671
3063,11460285
3064,11463793
3065,11467412
3066,11471069
3067,11474610
3068,11478654
3069,11482867
3070,11486686
3071,11490755
3072,11494177
3073,11497943
3074,11501660
3075,11504938
3076,11508533
3077,11511913
3078,11515215
3079,11518752
3080,11522119
3081,11525852
3082,11529340
3083,11533367
3084,11536951
3085,11540678
3086,11544825
3087,11548929
3088,11553147
3089,11557422
3090,11561919
3091,11566063
3092,11569886
3093,11573682
3094,11577855
3095,11581699
3096,11585336
3097,11589166
3098,11592786
3099,11597690
3100,11601660
3101,11605159
3102,11608466
3103,11612357
3104,11616807
3105,11621295
3106,11625188
3107,11628628
3108,11632807
3109,11636310
3110,11639870
3111,11643669
3112,11647204
3113,11650891
3114,11654923
3115,11658483
3116,11662200
3117,11665785
3118,11669433
3119,11673637
3120,11677582
3121,11681744
3122,11686004
3123,11690021
3124,11693734
3125,11697413
3126,11700934
3127,11704358
3128,11708109
3129,11711820
3130,11715238
3131,11718507
3132,11722040
3133,11726022
3134,11730558
3135,11734298
3136,11738407
3137,11742078
3138,11745648
3139,11749821
3140,11753868
3141,11757714
3142,11761245
3143,11765427
3144,11769768
3145,11773337
3146,11777068
3147,11780533
3148,11783916
3149,11787808
3150,11791625
3151,11795459
3152,11799383
3153,11802833
3154,11806697
3155,11810664
3156,11814280
3157,11817855
3158,11821609
3159,11825267
3160,11829983
3161,11833642
3162,11837595
3163,11841560
3164,11845505
3165,11849199
3166,11852761
3167,11856635
3168,11860866
3169,11865544
3170,11869706
3171,11873489
3172,11877408
3173,11880957
3174,11884496
3175,11888212
3176,11891853
3177,11895460
3178,11899479
3179,11902743
3180,11905901
3181,11909690
3182,11913427
3183,11916854
3184,11920387
3185,11924120
3186,11927306
3187,11930588
3188,11934243
3189,11938039
3190,11941734
3191,11945098
3192,11948284
3193,11951256
3194,11954168
3195,11957100
3196,11960255
3197,11963466
3198,11966505
3199,11969435
3200,11972478
3201,11975308
3202,11978162
3203,11981152
3204,11984101
3205,11987052
3206,11989915
3207,11992999
3208,11996003
3209,11998850
3210,12001849
3211,12004988
3212,12008176
3213,12011091
3214,12014149
3215,12017161
3216,12020083
3217,12022905
3218,12025654
3219,12028899
3220,12031745
3221,12035314
3222,12038799
3223,12042183
3224,12045907
3225,12049981
3226,12053957
3227,12057852
3228,12061355
3229,12064860
3230,12068509
3231,12072007
3232,12075240
3233,12078565
3234,12082029
3235,12085529
3236,12088927
3237,12092692
3238,12096303
3239,12099894
3240,12103456
3241,12107081
3242,12110615
3243,12114056
3244,12117783
3245,12121812
3246,12125733
3247,12129800
3248,12134083
3249,12138310
3250,12142221
3251,12145793
3252,12149465
3253,12153235
3254,12157798
3255,12163061
3256,12168174
3257,12173229
3258,12178308
3259,12183395
3260,12188621
3261,12193725
3262,12198725
3263,12203766
3264,12207771
3265,12212038
3266,12216247
3267,12220253
3268,12225178
3269,12229539
3270,12233700
3271,12237530
3272,12241351
3273,12245284
